customer_id,age,annual_income,spending_score,purchase_freq,avg_order_value,tenure_months,returns_rate,gender,region,clv_proxy,loyalty_index,net_spend_score,cluster,segment_name,explanation,churn_risk_score,churn_risk_band,recommended_actions
95,43,48092.4839757793,69.0,2,158.42712358635168,9,0.01,F,North,316.85424717270337,0.075,68.31,0,Potential Loyalists,"Assigned due to: low return rate, infrequent purchase frequency, weak loyalty.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
96,42,94707.8175358452,86.0,26,174.18869544135293,63,0.26,F,East,4528.9060814751765,0.525,63.64,0,Potential Loyalists,"Assigned due to: high income, high spending level, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
97,62,101498.6900681322,58.0,36,115.27905499463932,105,0.31,M,West,4150.045979807016,0.875,40.019999999999996,0,Potential Loyalists,"Assigned due to: high income, strong loyalty, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
98,58,91891.11206564437,49.0,33,151.6550806293294,72,0.3,M,North,5004.61766076787,0.6,34.3,0,Potential Loyalists,"Assigned due to: high income, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
99,46,65766.02275660912,23.0,47,16.25147094909559,78,0.35,M,West,763.8191346074927,0.65,14.950000000000001,0,Potential Loyalists,"Assigned due to: small order size, frequent purchase frequency, high return rate.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
100,32,15000.0,89.0,13,92.52549339042469,33,0.29,M,West,1202.831414075521,0.275,63.19,0,Potential Loyalists,"Assigned due to: low income, high spending level, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
101,62,42407.562699184855,34.0,40,87.05958983182174,87,0.37,M,West,3482.38359327287,0.725,21.42,0,Potential Loyalists,"Assigned due to: high return rate, frequent purchase frequency, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
102,18,56449.036830640325,26.0,25,203.52991928234383,21,0.13,M,North,5088.247982058596,0.175,22.62,0,Potential Loyalists,"Assigned due to: weak loyalty, low spending level, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
103,42,37653.30876237973,47.0,4,104.29041925698124,55,0.2,F,South,417.16167702792495,0.4583333333333333,37.6,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, low income.",0.15,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
104,24,56512.36311283572,5.0,42,106.60195600481438,76,0.01,M,West,4477.282152202204,0.6333333333333333,4.95,0,Potential Loyalists,"Assigned due to: low return rate, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
105,26,100251.6867173345,90.0,19,119.76613117718884,57,0.0,F,South,2275.556492366588,0.475,90.0,0,Potential Loyalists,"Assigned due to: high net spend, low return rate, high income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
106,41,18855.586762117047,20.0,18,90.1084237987746,2,0.1,M,South,1621.9516283779426,0.016666666666666666,18.0,0,Potential Loyalists,"Assigned due to: low income, weak loyalty, low spending level.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
107,18,105292.30140297566,6.0,37,171.5217815409358,13,0.04,F,East,6346.305917014624,0.10833333333333334,5.76,0,Potential Loyalists,"Assigned due to: high income, low spending level, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
108,61,82118.16054385343,70.0,30,180.2105175546328,4,0.1,F,East,5406.315526638984,0.03333333333333333,63.0,0,Potential Loyalists,"Assigned due to: weak loyalty, high net spend, low return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
109,25,66705.42020694239,59.0,19,216.00148637774075,84,0.07,M,South,4104.028241177074,0.7,54.87,0,Potential Loyalists,"Assigned due to: low return rate, large order size, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
110,41,42159.58610648091,64.0,23,202.2200065830354,50,0.01,F,East,4651.060151409814,0.4166666666666667,63.36,0,Potential Loyalists,"Assigned due to: low return rate, high net spend, low income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
111,28,38151.24136271436,18.0,16,194.22061959877607,115,0.36,F,East,3107.529913580417,0.9583333333333334,11.52,0,Potential Loyalists,"Assigned due to: strong loyalty, high return rate, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
112,68,19344.55713528151,4.0,1,123.68253328020452,48,0.0,F,South,123.68253328020452,0.4,4.0,0,Potential Loyalists,"Assigned due to: low return rate, infrequent purchase frequency, low income.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
113,34,102919.13700785968,17.0,12,118.55169997296969,78,0.29,M,North,1422.6203996756362,0.65,12.07,0,Potential Loyalists,"Assigned due to: high income, low net spend, low spending level.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
114,25,98440.28900185104,14.0,24,80.3031198121235,30,0.06,M,East,1927.274875490964,0.25,13.16,0,Potential Loyalists,"Assigned due to: high income, low spending level, low return rate.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
115,52,24842.884285417946,78.0,34,78.8605048884719,29,0.36,F,East,2681.2571662080445,0.24166666666666667,49.92,0,Potential Loyalists,"Assigned due to: low income, high return rate, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
116,52,46184.30012734496,13.0,8,165.54091277434085,8,0.36,M,North,1324.3273021947268,0.06666666666666667,8.32,0,Potential Loyalists,"Assigned due to: weak loyalty, high return rate, low net spend.",0.85,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
117,50,70828.61923079772,7.0,18,92.44671673759352,12,0.26,M,North,1664.0409012766834,0.1,5.18,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, weak loyalty.",0.85,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
118,22,52512.2715456948,44.0,48,267.46593066847674,41,0.27,F,North,12838.364672086884,0.3416666666666667,32.12,0,Potential Loyalists,"Assigned due to: high lifetime value, frequent purchase frequency, large order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
119,59,15000.0,15.0,5,146.99993415404057,102,0.0,F,South,734.9996707702029,0.85,15.0,0,Potential Loyalists,"Assigned due to: low income, low return rate, infrequent purchase frequency.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
120,56,43555.68098610779,19.0,26,270.11120857276325,26,0.39,M,North,7022.891422891845,0.21666666666666667,11.59,0,Potential Loyalists,"Assigned due to: high return rate, large order size, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
121,58,108775.85745050048,63.0,30,195.74136436569336,50,0.35,M,South,5872.240930970801,0.4166666666666667,40.95,0,Potential Loyalists,"Assigned due to: high income, high return rate, high lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
122,45,45250.5352396389,35.0,13,87.82108524226308,2,0.36,M,West,1141.6741081494201,0.016666666666666666,22.400000000000002,0,Potential Loyalists,"Assigned due to: weak loyalty, high return rate, infrequent purchase frequency.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
123,24,55913.31658244482,81.0,19,145.0363049134546,55,0.26,F,West,2755.689793355637,0.4583333333333333,59.94,0,Potential Loyalists,"Assigned due to: high spending level, high net spend, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
124,26,31370.564399115483,35.0,29,16.123812710582712,104,0.14,M,North,467.5905686068986,0.8666666666666667,30.099999999999998,0,Potential Loyalists,"Assigned due to: small order size, strong loyalty, low income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
125,25,74694.0746320937,19.0,3,165.2340284052228,56,0.36,M,North,495.7020852156684,0.4666666666666667,12.16,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high return rate, low net spend.",0.75,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
126,29,62878.79497561459,20.0,26,95.1385273723746,14,0.12,M,West,2473.6017116817393,0.11666666666666667,17.6,0,Potential Loyalists,"Assigned due to: weak loyalty, low spending level, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
127,51,41449.506461075536,100.0,40,60.92335934277911,6,0.23,F,South,2436.9343737111644,0.05,77.0,0,Potential Loyalists,"Assigned due to: high spending level, weak loyalty, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
128,50,27383.615104814377,35.0,12,271.77174068384375,106,0.04,F,South,3261.260888206125,0.8833333333333333,33.6,0,Potential Loyalists,"Assigned due to: large order size, low return rate, low income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
